"课程","资源id","标题","场景","类型","品牌","年级","b端下载","c端消费","前台下载","审核人","审核时间","学年","年份","学期","地区","等级_状态","作者id","用户名","店铺","提成比例","定价","链接","所属专辑","专辑名称"
"中职数学","57922230","专题21 直线与圆的位置关系（练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","10","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922230.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922231","专题22 椭圆 （练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","10","3.0","1","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922231.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922232","专题22 椭圆（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","8","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922232.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922233","专题23 双曲线 （练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","10","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922233.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922234","专题23 双曲线（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","3","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_下线","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922234.html","\N","\N"
"中职数学","57922235","专题24 抛物线 （练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","10","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922235.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922236","专题24 抛物线（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","8","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922236.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"初中数学","57922241","26.2.2二次函数y=a(x-h)?+k的图象与性质（讲义，3大知识11大题型）数学新教材人教版九年级上册","同步教学_新授课","教案_讲义","上好课_上好课","九年级","1939","370.26","101","xy08917_胡亚晓","2026-05-18","2026~2027","2026","上学期","全国","精品_发布","34611848","xy691621598","0_未打标","30","3","https://www.zxxk.com/soft/57922241.html","3672852","【上好课】九年级数学上册同步培优备课系列（新教材人教版）"
"中职数学","57922630","专题26 空间点、线、面的位置关系 （讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","8","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922630.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922631","专题26 空间点、线、面的位置关系（练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","11","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922631.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922632","专题20 圆（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","7","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922632.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922633","专题23 双曲线（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","8","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922633.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922634","专题25 多面体与旋转体（讲义）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","教案_讲义","上好课_一轮讲练测","未打标","8","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","4","https://www.zxxk.com/soft/57922634.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职数学","57922635","专题25 多面体与旋转体（练习）-2027年云南省（职教高考）《数学一轮讲练测》（原卷版+解析版）","中职复习_一轮复习","题集_专项训练","上好课_一轮讲练测","未打标","12","0.0","0","xy08944_杨思颖","2026-05-18","2026~2027","2026","不限","云南","精品_发布","48086831","aiy1998726","0_未打标","60","3","https://www.zxxk.com/soft/57922635.html","3661631","【2027版】云南省（职教高考）《数学一轮讲练测》"
"中职英语","57929334","第6卷 词汇（短语）-2027年河北省（对口升学）《英语考纲百套卷》（原卷版+解析版）","中职复习","题集_专项训练","学易金卷_考纲百套卷","未打标","7","0.0","0","xy04935_翦杨","2026-05-19","2026~2027","2027","不限","河北","精品_发布","36966585","我是coconut","0_未打标","60","3","https://www.zxxk.com/soft/57929334.html","3656596","【2027版】河北省（对口升学）《英语考纲百套卷》"
"中职英语","57929351","第7卷 词汇（构词法）-2027年河北省（对口升学）《英语考纲百套卷》（原卷版+解析版）","中职复习","题集_专项训练","学易金卷_考纲百套卷","未打标","7","0.0","0","xy04935_翦杨","2026-05-19","2026~2027","2027","不限","河北","精品_发布","36966585","我是coconut","0_未打标","60","3","https://www.zxxk.com/soft/57929351.html","3656596","【2027版】河北省（对口升学）《英语考纲百套卷》"
"小学数学","57929731","专题05 分数的初步认识（专项训练）三升四年级数学暑假专项提升（北京版·新教材）","寒暑假_暑假","题集_专项训练","上好课_暑假轻松学","四年级","43","15.0","3","xy07410_任卫芳","2026-05-19","2026~2027","2026","不限","北京","精品_发布","69223299","xkw_069223299","660109_优胜教育工作室","50","3","https://www.zxxk.com/soft/57929731.html","3671401","【上好课】三年级数学暑假专项提升（北京版?新教材）"
